fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type_encoded,quality_label
1.7289818323007404,-0.3818128029978766,0.7580902779507428,-0.7615986909041368,-0.2982419075891178,-1.8075201825233906,-2.4094248842486885,0.03873853534610674,0.38270320921428747,1.87467052372775,1.543728858734873,-2.9288034156010165,1
1.38140442034034,-0.3818128029978766,0.23072793999165103,1.1605646877355893,0.3642432569021384,-0.1348832687591856,-0.10105906121219721,1.3144023556731208,-0.3003817903291235,-0.0813289388287529,-0.4818421115636645,0.3414363677238445,1
-0.8199191887421903,-0.5679462392825373,0.3362004075834689,-1.0700940479697718,0.4378527196233886,-0.5208764027047713,-0.30901994617043965,-0.8142201137482479,1.0657882087576984,-0.6147833377077991,0.2777470022982872,0.3414363677238445,0
-2.2102288365837888,1.0141879691370794,1.9182874214607448,-0.21579921301878244,0.06980540601713542,-0.19921545775011656,-0.9536986895409912,-1.3426015777890408,1.8854902082097915,1.4301251913285453,2.4721155534550356,-2.9288034156010165,1
-0.008905227501257615,-0.5679462392825373,0.23072793999165103,-0.2869904492646982,0.14341486873838616,-0.5208764027047713,0.0445135582585725,0.24254281433325414,-0.09545629046609869,0.18539826061077047,-0.8194372732800878,0.3414363677238445,1
-1.2833557380227234,-0.009545930428555253,-0.6130518007428962,-0.8327899271500525,1.321166272278397,-1.8718523715143216,-2.3886287957528642,-0.8519616468940128,1.2024052086663806,0.3632163935704527,2.38771676302593,-2.9288034156010165,1
1.1496861457000744,-0.28874608485554615,0.9690352131343792,2.358950497875172,-0.3718513703103685,0.3797742431682621,1.8745693458911061,1.4502718749978996,-1.734860289370285,0.8966707924494985,-0.56624090199277,0.3414363677238445,1
-0.24062350214152423,-0.4748795211402071,0.4416728751752874,0.7571476823420668,-0.22463244486786704,0.6371029991319859,-0.05946688422054872,0.36708987371431195,0.8608627088946736,0.18539826061077047,0.1933482118691818,0.3414363677238445,1
-0.008905227501257615,2.3171220231297047,-0.6130518007428962,1.7775554018668593,0.29063379418088764,1.7307502119778122,1.4378514874787969,0.8313107314072542,0.31439470925994484,0.3632163935704527,-0.14424694984724137,0.3414363677238445,1
-0.35648263946165804,0.26965422399843614,-0.6130518007428962,-0.14460797677286671,-1.0343365348016247,-0.39221202472290945,-0.12185514970802146,-0.6708022877943495,1.27071370862072,2.0524886566874323,1.543728858734873,0.3414363677238445,1
0.10695390981887518,-1.3124799844211805,0.6526178103589243,2.39454611599813,-0.0038040567041153247,1.4090892670231574,-0.12185514970802146,1.4125303418521347,-0.23207329037478086,-0.7036924041876403,-0.7350384828509808,0.3414363677238445,1
-0.12476436482139143,0.1765875058561057,-2.406083749803809,-0.9039811633959683,-0.3718513703103685,1.5377536450050193,0.39804706268758466,-0.5877709148736582,-0.1637647904204413,-0.3480561382682758,-0.56624090199277,0.3414363677238445,0
-0.7040600514220574,-0.19567936671321567,1.4963975510934715,1.5521164870881263,-0.5926797584741208,1.8594145899596741,1.791384991907809,1.2615642092690331,0.24608620930560526,0.2743073270906116,-0.9882348541382986,0.3414363677238445,1
-0.24062350214152423,-0.28874608485554615,-0.29663439796744134,0.4486523252764315,-0.6662892211953715,-0.2635476467410475,-0.5377769196245064,0.5973132259035032,-0.9151582899181918,-1.2371468030666866,-1.1570324349965093,0.3414363677238445,1
0.22281304713900796,-0.009545930428555253,1.8128149538689264,-0.9514419875599122,-1.0343365348016247,-0.0062188907773236875,-0.5585730081203306,-1.682275376100967,-0.9834667898725344,-1.5038740025062094,1.2905324874475552,0.3414363677238445,1
-1.51507401266299,-0.5679462392825373,-0.29663439796744134,-0.5005641580024455,-1.6232122365716302,-0.8425373476594261,-0.7665338930785731,-1.1614422186893356,0.24608620930560526,0.09648919413092935,0.44654458315649803,0.3414363677238445,1
-0.935778326062324,-0.7540796755671982,0.6526178103589243,-0.8802507513139964,-0.44546083303161926,0.3154420541773311,-0.08026297271637298,-1.523760936888704,-0.09545629046609869,-0.6147833377077991,1.1217349065893445,0.3414363677238445,1
-0.24062350214152423,1.944855150560383,0.6526178103589243,0.5435739736043192,0.06980540601713542,-0.39221202472290945,1.021929717562312,1.080404850169328,0.7242457089859914,0.3632163935704527,-0.9038360637091931,0.3414363677238445,0
1.0338270083799406,1.8517884324180525,1.8128149538689264,0.42492191319445966,-0.1510229821466168,-0.19921545775011656,0.48123141667088165,0.5444750794994155,-0.02714779051175911,-1.5038740025062094,-0.56624090199277,0.3414363677238445,0
0.9179678710598078,-0.28874608485554615,2.023759889052563,-0.6192162184123051,-0.0038040567041153247,-0.39221202472290945,0.6891923016291241,-0.9425413264438653,-1.4616262895529206,0.007580127651088225,0.44654458315649803,0.3414363677238445,1
-0.008905227501257615,-0.1026126485708852,0.9690352131343792,-0.9039811633959683,-2.138478475620385,-1.6788558045415287,-1.4736009019365974,-1.8860796550881145,-0.36869029028346306,-0.8815105371473221,2.3033179725968247,0.3414363677238445,0
1.7289818323007404,-0.9402131118518589,1.0745076807261977,-0.8565203392320244,0.14341486873838616,-1.4858592375687358,-0.5169808311286821,0.0915766817501944,-1.051775289826874,1.3412161248487042,0.3621457927273926,0.3414363677238445,0
-0.7040600514220574,1.758721714275722,1.707342486277108,-0.8090595150680806,-0.7398986839166217,0.1867776761954692,-0.6209612736078034,-0.9614120930167478,1.8854902082097915,2.141397723167273,1.2905324874475552,0.3414363677238445,1
-0.8199191887421903,0.08352078771377522,1.0745076807261977,-0.7141378667401929,-0.6662892211953715,-0.2635476467410475,0.0445135582585725,-1.3803431109348057,-0.5736157901464879,-1.0593286701070044,0.7841397448729213,0.3414363677238445,1
0.5703904590994084,-1.0332798299941894,-0.5075793331510777,-0.9277115754779403,0.2170243314596369,-0.39221202472290945,-0.43379647714538516,0.0915766817501944,2.0904157080728134,1.4301251913285453,-0.059848159418135954,0.3414363677238445,1
1.6131226949806077,1.8517884324180525,-0.9294692035183514,0.341865470907558,-0.8135081466378725,-1.6788558045415287,0.6683962131332999,-0.11977590386611436,-1.1200837897812166,-0.17023800530859404,0.44654458315649803,0.3414363677238445,0
-0.8199191887421903,1.5725882779910616,-1.5623040090692617,-0.8565203392320244,2.0572608994909034,-1.6145236155505978,-2.3886287957528642,0.18593051461460675,2.7051922076618817,0.3632163935704527,0.6153421640147104,-2.9288034156010165,0
0.5703904590994084,-0.28874608485554615,-0.0856894627838044,0.5673043856862912,0.14341486873838616,1.2804248890412955,1.0635218945539606,0.9218904109571068,-0.5736157901464879,-0.4369652047481169,-1.4946275967129325,0.3414363677238445,1
0.4545313217792746,-0.3818128029978766,-0.5075793331510777,-0.33445127342864206,0.14341486873838616,-1.035533914632219,-0.9744947780368155,-0.7651561206587618,-0.9834667898725344,-0.3480561382682758,0.530943373585605,0.3414363677238445,1
-0.35648263946165804,-0.6610129574248678,0.23072793999165103,1.5165208689651684,0.3642432569021384,1.7307502119778122,0.29406662020846347,0.5671199993868996,0.0411607094425835,-0.8815105371473221,0.10894942144007638,0.3414363677238445,0
0.802108733739674,-1.1263465481365196,0.4416728751752874,-0.16833838885483854,-0.22463244486786704,-0.39221202472290945,-0.4961847426328579,0.1934788212437681,-0.8468497899638522,-0.25914707178843516,-0.9882348541382986,0.3414363677238445,0
0.10695390981887518,2.503255459414366,-1.9841938794365352,-0.8565203392320244,2.3516987503759066,-0.4565442137138404,-1.7439500523823126,0.955857790788312,0.8608627088946736,0.8077617259696573,-1.2414312254256163,-2.9288034156010165,0
-1.6309331499831228,-1.21941326627885,-0.0856894627838044,-0.9514419875599122,-1.402383848407878,-0.07055107976825464,-1.2032517514908823,-1.4935677103721006,0.792554208940334,-0.525874271227958,0.8122726750159294,0.3414363677238445,1
1.6131226949806077,-0.6610129574248678,0.6526178103589243,2.27589405558827,0.6586811077871408,-0.0062188907773236875,0.002921381266924011,2.431551736787872,0.0411607094425835,0.007580127651088225,-0.8194372732800878,0.3414363677238445,0
-0.7040600514220574,0.26965422399843614,0.01978300480801407,-0.8802507513139964,-0.5926797584741208,-1.292862670595943,-1.0368830435242882,-1.4445037172826145,0.5876287090773092,-0.3480561382682758,1.3749312778766623,0.3414363677238445,1
-0.008905227501257615,0.3627209421407666,-0.6130518007428962,-0.04968632844497891,-1.3287743856866274,0.8944317550957097,0.3564548856959362,-0.5122878485821284,0.24608620930560526,-0.6147833377077991,0.44654458315649803,0.3414363677238445,1
1.2655452830202072,0.3627209421407666,0.01978300480801407,-0.14460797677286671,-0.2982419075891178,-0.07055107976825464,1.1259101600414332,-0.7236404341983952,-2.008094289187649,2.141397723167273,1.2905324874475552,0.3414363677238445,1
-0.12476436482139143,-1.21941326627885,-1.4568315414774435,-0.8090595150680806,0.06980540601713542,-0.07055107976825464,-0.24663168068296693,-0.5651259949861741,0.38270320921428747,0.45212546005029386,0.10894942144007638,0.3414363677238445,1
-0.5882009141019237,0.734987814710088,-2.089666347028354,0.16388738029276853,0.8059000332296423,-1.6788558045415287,-0.7249417160869246,0.6048615325326646,-1.051775289826874,-0.3480561382682758,-1.9166215488584613,0.3414363677238445,0
0.22281304713900796,1.2003214054217397,-1.2458866062938065,-0.5717553942483614,-0.51907029575287,-0.2635476467410475,-0.3506121231620882,-1.5388575501470267,0.10946920939692308,-0.25914707178843516,2.3033179725968247,0.3414363677238445,1
-0.8199191887421903,-0.4748795211402071,-0.29663439796744134,1.919937874358691,-0.44546083303161926,1.0874283220685026,0.08610573525022099,0.5444750794994155,0.792554208940334,-0.3480561382682758,0.2777470022982872,0.3414363677238445,1
-1.1674966007025895,-0.009545930428555253,-0.4021068655592593,-0.47683374592047356,-0.7398986839166217,-1.035533914632219,-0.1842434151954942,-1.572824929978232,0.31439470925994484,-0.7036924041876403,1.6281276491639785,0.3414363677238445,1
-0.7040600514220574,-1.5916801388481716,0.4416728751752874,-0.7378682788221648,-0.07741351942536606,0.9587639440866407,0.4188431511834089,-0.8897031800398196,0.38270320921428747,2.141397723167273,0.6153421640147104,0.3414363677238445,1
1.38140442034034,-0.28874608485554615,-0.1911619303756229,0.6147652098502351,0.29063379418088764,0.44410643215919304,0.5436196821583544,0.6199581457909454,-1.5299347895072601,0.7188526594898162,-0.56624090199277,0.3414363677238445,1
-0.35648263946165804,-0.5679462392825373,0.01978300480801407,-1.0226332238058278,-0.2982419075891178,-0.4565442137138404,-0.9744947780368155,-0.4368047822905566,1.2024052086663806,0.3632163935704527,-0.3974433211345591,0.3414363677238445,1
-0.5882009141019237,-0.1026126485708852,-0.4021068655592593,-0.5242945700844175,-0.3718513703103685,-0.8425373476594261,-0.5793690966161549,-0.6028675281319391,0.24608620930560526,-0.25914707178843516,0.3621457927273926,0.3414363677238445,1
-0.12476436482139143,3.2477892045530083,-2.511556217395627,1.0656430394077014,1.2475568095571463,-0.39221202472290945,0.33565879720011194,1.299305742414798,1.0657882087576984,-0.3480561382682758,-1.4946275967129325,0.3414363677238445,0
-0.8199191887421903,2.130988586845044,-2.511556217395627,-0.1920688009368104,1.910041974048402,-1.357194859586874,-1.951910937340555,1.0200183971361207,2.3636497078901777,1.1633979918890218,0.7841397448729213,-2.9288034156010165,1
0.6862495964195412,3.154722486410678,-0.5075793331510777,-0.7615986909041368,2.7933555267034107,-0.971201725641288,-0.7249417160869246,0.906793797698826,0.31439470925994484,0.7188526594898162,-0.7350384828509808,-2.9288034156010165,1
0.10695390981887518,-1.21941326627885,-0.7185242683347147,2.1572419951784103,-0.07741351942536606,-0.3278798357319785,0.48123141667088165,1.6012380075809594,-2.076402789141989,-0.3480561382682758,-1.2414312254256163,0.3414363677238445,1
-1.3992148753428562,-0.7540796755671982,0.5471453427671059,-0.16833838885483854,-0.3718513703103685,1.6664180229868812,0.29406662020846347,-0.16506574364104068,0.5193202091229696,1.0744889254091807,-0.059848159418135954,0.3414363677238445,1
-1.0516374633824568,-0.9402131118518589,-0.29663439796744134,-0.9514419875599122,0.06980540601713542,-0.19921545775011656,-0.7041456275911003,-1.2935375846995127,0.0411607094425835,0.2743073270906116,0.530943373585605,0.3414363677238445,1
1.6131226949806077,-0.5679462392825373,-0.1911619303756229,-0.7378682788221648,0.29063379418088764,-0.7138729696775642,0.5644157706541786,0.5822166126451804,-0.8468497899638522,0.007580127651088225,-0.9038360637091931,0.3414363677238445,1
1.38140442034034,-0.4748795211402071,0.6526178103589243,-0.21579921301878244,-0.07741351942536606,1.0874283220685026,0.9595414520748393,0.8464073446655769,1.0657882087576984,2.141397723167273,0.10894942144007638,0.3414363677238445,1
1.960700106941006,1.6656549961333915,1.6018700186852894,-0.666677042576249,2.1308703622121543,-1.6145236155505978,-2.014299202828028,1.5634964744351945,-0.9151582899181918,-0.3480561382682758,-0.9882348541382986,-2.9288034156010165,0
-0.35648263946165804,2.503255459414366,-1.7732489442528987,1.1368342756536174,-0.5926797584741208,0.3797742431682621,0.6476001246374756,1.004921783877798,0.45101170916862704,0.18539826061077047,-1.072633644567404,0.3414363677238445,0
1.960700106941006,-1.0332798299941894,0.8635627455425613,-0.975172399641884,-0.3718513703103685,-0.7782051586684952,-0.39220430015373664,-0.5500293817278933,-1.871477289278967,-1.5927830689860505,-0.3974433211345591,0.3414363677238445,1
1.4972635576604727,-1.0332798299941894,1.8128149538689264,-0.975172399641884,-0.8871176093591232,-0.2635476467410475,-0.932902601045167,-0.5500293817278933,-1.4616262895529206,1.6079433242882275,-0.2286457402763468,0.3414363677238445,1
1.1496861457000744,1.8517884324180525,0.01978300480801407,-0.7853291029861087,2.7197460639821602,-0.971201725641288,0.3772509741917604,1.1483396098317382,-0.09545629046609869,0.45212546005029386,-0.9882348541382986,-2.9288034156010165,0
0.10695390981887518,-0.8471463937095284,-0.1911619303756229,0.2113482044567122,-0.5926797584741208,-0.07055107976825464,-0.12185514970802146,0.05383514860442947,0.1777777093512657,0.09648919413092935,0.10894942144007638,0.3414363677238445,0
-0.12476436482139143,-0.28874608485554615,0.01978300480801407,0.42492191319445966,-0.2982419075891178,0.3797742431682621,-0.16344732669966996,0.05383514860442947,0.24608620930560526,0.18539826061077047,0.10894942144007638,0.3414363677238445,1
1.2655452830202072,-0.6610129574248678,0.01978300480801407,1.2317559239815052,-0.1510229821466168,1.988078967941536,1.5626280184537424,1.2238226761232682,-0.71023279005517,0.2743073270906116,-0.9882348541382986,0.3414363677238445,1
-0.5882009141019237,-0.6610129574248678,1.8128149538689264,0.5435739736043192,0.6586811077871408,0.6371029991319859,0.5228235936625302,0.3935089469163558,0.38270320921428747,0.18539826061077047,-0.4818421115636645,0.3414363677238445,1
0.6862495964195412,0.8280545328524185,1.9182874214607448,1.8012858139488317,-0.22463244486786704,1.6020858339959503,1.2090945140247302,1.7522041401640192,-0.8468497899638522,-0.3480561382682758,-1.410228806283827,0.3414363677238445,1
-0.008905227501257615,-0.1026126485708852,-0.8239967359265332,-0.7378682788221648,-0.8135081466378725,1.0874283220685026,-0.10105906121219721,-1.8634347352006304,-1.5982432894616028,-0.6147833377077991,2.1345203917386124,0.3414363677238445,1
-0.24062350214152423,0.8280545328524185,-0.6130518007428962,1.030047421284744,-0.6662892211953715,0.1867776761954692,-0.7249417160869246,-0.7009955143109531,-1.5982432894616028,-1.1482377365868455,1.4593300683057675,0.3414363677238445,1
-0.7040600514220574,-0.9402131118518589,-0.29663439796744134,-0.7615986909041368,-1.6968216992928808,0.05811329821360727,-0.6209612736078034,-1.7879516689091004,-1.188392289735556,0.3632163935704527,1.7969252300221907,0.3414363677238445,1
-0.47234177678179085,-0.9402131118518589,-0.6130518007428962,-0.00222550428103501,-0.3718513703103685,-0.07055107976825464,0.29406662020846347,0.46899201320788564,0.31439470925994484,1.6079433242882275,-0.9882348541382986,0.3414363677238445,1
0.9179678710598078,-0.19567936671321567,1.8128149538689264,-0.33445127342864206,-0.5926797584741208,0.8944317550957097,0.2732705317126392,-0.9802828595896304,-1.188392289735556,-1.0593286701070044,0.7841397448729213,0.3414363677238445,1
0.6862495964195412,1.2003214054217397,1.3909250835016531,0.9232605669158701,-1.1815554602441258,-0.7782051586684952,-0.017874707228900236,0.8464073446655769,-0.6419242901008274,-1.2371468030666866,-0.4818421115636645,0.3414363677238445,1
-0.47234177678179085,-0.6610129574248678,-0.5075793331510777,-0.8565203392320244,-0.44546083303161926,0.25110986518640016,-0.20503950369131843,-0.7462853540858794,1.134096708712038,0.6299435930099752,0.2777470022982872,0.3414363677238445,1
-0.12476436482139143,-0.28874608485554615,0.8635627455425613,0.5435739736043192,0.06980540601713542,0.8300995661047788,1.105114071545609,0.7822467383177681,-0.09545629046609869,-0.0813289388287529,-1.1570324349965093,0.3414363677238445,0
1.38140442034034,2.36365538220087,-1.4568315414774435,-0.7853291029861087,2.572527138539659,-1.228530481605012,-1.8895226718530822,1.299305742414798,0.5876287090773092,0.8077617259696573,-1.410228806283827,-2.9288034156010165,1
-0.8199191887421903,0.26965422399843614,0.01978300480801407,-0.7141378667401929,-0.6662892211953715,-1.09986610362315,-1.1616595744992337,-1.4558261772263354,-0.36869029028346306,-0.17023800530859404,1.712526439593084,0.3414363677238445,1
-0.12476436482139143,-1.1263465481365196,0.4416728751752874,-0.9039811633959683,-0.6662892211953715,0.3797742431682621,-0.3714082116579124,-1.3954397241930865,-0.1637647904204413,1.4301251913285453,1.1217349065893445,0.3414363677238445,1
-0.12476436482139143,-0.3818128029978766,-0.1911619303756229,1.5639816931291124,-0.1510229821466168,1.3447570780322264,0.14849400073769373,0.5595716927577382,-1.2567007896898987,0.7188526594898162,-0.2286457402763468,0.3414363677238445,1
-0.35648263946165804,-1.9174136523463279,0.12525547239983253,-0.9039811633959683,-0.6662892211953715,-0.971201725641288,-0.3506121231620882,-0.26319372982001277,0.38270320921428747,0.9855798589293396,-0.9882348541382986,0.3414363677238445,1
-0.008905227501257615,-0.1026126485708852,-0.1911619303756229,0.7334172702600948,-1.402383848407878,0.3154420541773311,-0.2674277691787912,-0.8934773333543793,-1.5299347895072601,-1.0593286701070044,1.3749312778766623,0.3414363677238445,1
0.10695390981887518,-0.1026126485708852,0.4416728751752874,-0.998902811723856,-0.7398986839166217,-1.5501914265596668,-1.1616595744992337,-1.4558261772263354,-0.8468497899638522,-0.3480561382682758,1.2061336970184497,0.3414363677238445,1
-0.47234177678179085,-0.9402131118518589,-0.5075793331510777,-0.07341674052695076,-0.5926797584741208,-1.228530481605012,-0.5169808311286821,-0.8142201137482479,-0.3003817903291235,-0.7926014706674814,0.9529373257311335,0.3414363677238445,1
0.5703904590994084,0.5488543784254271,-0.8239967359265332,0.18761779237474038,-0.22463244486786704,-0.2635476467410475,-0.05946688422054872,-0.2707420364491741,-0.5053072901921453,-0.525874271227958,0.530943373585605,0.3414363677238445,0
-0.12476436482139143,0.6419210965677575,0.01978300480801407,-0.8090595150680806,1.6156041231634,-1.8075201825233906,-2.451017061240337,-0.36132171599902674,0.9974797088033558,0.45212546005029386,1.7969252300221907,-2.9288034156010165,1
-1.51507401266299,0.5488543784254271,-1.8787214118447169,-0.04968632844497891,0.06980540601713542,1.0230961330775716,1.5002397529662697,-0.0216479176871004,0.5876287090773092,1.87467052372775,-0.3130445307054522,0.3414363677238445,0
0.10695390981887518,0.1765875058561057,-0.6130518007428962,0.5198435615223475,1.7628230486059016,-0.2635476467410475,0.7099883901249483,0.6199581457909454,-0.5736157901464879,-0.3480561382682758,-0.7350384828509808,0.3414363677238445,1
-1.0516374633824568,-1.1263465481365196,0.12525547239983253,0.18761779237474038,-0.6662892211953715,-0.1348832687591856,-0.30901994617043965,-0.051841144203745866,0.7242457089859914,0.7188526594898162,-0.43964271634911106,0.3414363677238445,1
-0.8199191887421903,0.734987814710088,-0.8239967359265332,0.2113482044567122,-0.960727072080374,-0.8425373476594261,-0.8289221585660458,-1.6671787628426442,-1.188392289735556,-2.126237467865097,2.3033179725968247,0.3414363677238445,1
-0.12476436482139143,-0.3818128029978766,-0.8239967359265332,-0.8565203392320244,-0.0038040567041153247,0.44410643215919304,0.7931727441082453,0.09912498837935577,2.1587242080271527,0.7188526594898162,0.10894942144007638,0.3414363677238445,0
-0.935778326062324,-1.1263465481365196,-0.4021068655592593,-0.16833838885483854,-0.8871176093591232,0.8944317550957097,0.5020275051667059,-0.17261405027020205,1.4756392084837449,-0.0813289388287529,0.1933482118691818,0.3414363677238445,1
0.33867218445914177,-1.0332798299941894,0.9690352131343792,-0.9514419875599122,0.2170243314596369,0.5727708101410549,-0.6001651851119791,-0.7009955143109531,-0.5053072901921453,-0.4369652047481169,-0.2286457402763468,0.3414363677238445,0
0.802108733739674,1.758721714275722,-0.4021068655592593,1.2317559239815052,0.29063379418088764,1.6020858339959503,1.6458123724370395,1.4049820352229734,0.1777777093512657,-0.4369652047481169,-1.1570324349965093,0.3414363677238445,0
-1.51507401266299,-0.7540796755671982,-0.8239967359265332,-0.1920688009368104,-1.3287743856866274,0.3154420541773311,0.5020275051667059,-1.0406693126228794,0.5876287090773092,-1.6816921354658918,0.6997409544438158,0.3414363677238445,1
-0.24062350214152423,-0.28874608485554615,-0.29663439796744134,0.5910347977682632,-0.51907029575287,0.508438621150124,1.105114071545609,0.38973479360175417,0.10946920939692308,0.541034526530135,-0.2286457402763468,0.3414363677238445,1
0.4545313217792746,-1.3124799844211805,0.8635627455425613,-0.7615986909041368,0.3642432569021384,-0.5208764027047713,-0.7041456275911003,-0.21035558341596697,-0.5053072901921453,-0.4369652047481169,-0.14424694984724137,0.3414363677238445,0
-0.12476436482139143,-1.0332798299941894,-0.4021068655592593,1.0893734514896738,-0.44546083303161926,-0.19921545775011656,-0.2674277691787912,0.11422160163767851,-0.71023279005517,-0.4369652047481169,0.1933482118691818,0.3414363677238445,1
-1.1674966007025895,-0.9402131118518589,0.5471453427671059,-1.0463636358878,-1.3287743856866274,-1.8718523715143216,-2.1806679107946216,-1.5313092435178655,-0.8468497899638522,-1.6816921354658918,0.10894942144007638,0.3414363677238445,0
-2.2102288365837888,-0.4748795211402071,0.23072793999165103,-0.975172399641884,-0.8135081466378725,1.0874283220685026,0.6683962131332999,-2.271043293174967,0.7242457089859914,-1.5927830689860505,2.050121601309507,0.3414363677238445,1
0.6862495964195412,1.2003214054217397,-1.8787214118447169,1.3029471602274207,0.06980540601713542,-0.9068695366503571,-0.6417573621036275,0.808665811519812,0.0411607094425835,-1.5038740025062094,0.024550631010969465,0.3414363677238445,0
-0.5882009141019237,0.08352078771377522,-0.5075793331510777,-0.04968632844497891,0.9531189586721438,-0.3278798357319785,0.5228235936625302,-0.6708022877943495,0.0411607094425835,-0.0813289388287529,1.2905324874475552,0.3414363677238445,1
-0.12476436482139143,-1.1263465481365196,-1.5623040090692617,-0.025955916363007064,0.29063379418088764,-0.39221202472290945,-0.9121065125493428,-0.28583864970749684,-1.4616262895529206,-1.0593286701070044,-0.7350384828509808,0.3414363677238445,1
0.5703904590994084,0.5488543784254271,-1.2458866062938065,2.062320346850523,0.6586811077871408,1.988078967941536,2.144918496336821,1.9333634992637243,-0.71023279005517,0.007580127651088225,-1.4946275967129325,0.3414363677238445,1
-1.2833557380227234,-0.009545930428555253,0.6526178103589243,1.3029471602274207,-0.51907029575287,1.0874283220685026,0.21088226622516645,-0.03674453094542313,-0.71023279005517,0.8077617259696573,0.44654458315649803,0.3414363677238445,1
-1.2833557380227234,-0.3818128029978766,-0.8239967359265332,1.919937874358691,-0.07741351942536606,0.5727708101410549,0.23167835472099071,1.299305742414798,0.8608627088946736,-0.7036924041876403,-0.9882348541382986,0.3414363677238445,0
-0.24062350214152423,-0.4748795211402071,-0.6130518007428962,0.04523531988290889,-1.1079459975228754,-1.09986610362315,-0.6625534505994518,-1.2482477449245866,-0.4369987902378057,-1.0593286701070044,1.712526439593084,0.3414363677238445,1
0.22281304713900796,-0.6610129574248678,0.01978300480801407,2.77423270930968,0.8059000332296423,1.0874283220685026,0.6683962131332999,2.280585604204812,1.0657882087576984,-1.0593286701070044,-0.9038360637091931,0.3414363677238445,1
-1.0516374633824568,-0.8471463937095284,0.01978300480801407,-0.5242945700844175,-1.0343365348016247,-0.39221202472290945,-0.16344732669966996,-0.9123480999272618,1.134096708712038,1.6079433242882275,0.44654458315649803,0.3414363677238445,1
-1.2833557380227234,0.26965422399843614,-0.4021068655592593,-0.21579921301878244,-0.960727072080374,0.8944317550957097,-0.2258355921871427,-1.621888923067718,-0.36869029028346306,0.6299435930099752,1.9657228108804017,0.3414363677238445,1
-0.008905227501257615,-0.9402131118518589,-0.4021068655592593,-0.5242945700844175,0.6586811077871408,0.05811329821360727,-0.5585730081203306,-0.5122878485821284,-0.36869029028346306,-0.8815105371473221,0.10894942144007638,0.3414363677238445,1
